,Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
4865,34.0,Masculino,Goiás (GO),Engenheiro de dados,Júnior,7000.0,Até 2 anos,Amarela
4866,32.0,Masculino,Goiás (GO),Analista de BI,Pleno,10000.0,de 4 a 6 anos,Branca
4867,21.0,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Até 2 anos,Parda
4868,35.0,Masculino,Bahia (BA),,,10000.0,Até 2 anos,Parda
4869,40.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda
4870,28.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,27500.0,de 3 a 4 anos,Branca
4871,19.0,Feminino,Pernambuco (PE),,,,,Branca
4872,31.0,Masculino,,Outra opção,Sênior,14000.0,de 7 a 10 anos,Amarela
4873,32.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca
4874,28.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 4 a 6 anos,Branca
4875,28.0,Masculino,São Paulo (SP),Analista de BI,Sênior,18000.0,de 4 a 6 anos,Branca
4876,,,,,,,,
4877,28.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Branca
4878,36.0,Feminino,Distrito Federal (DF),Outra opção,Júnior,10000.0,Até 2 anos,Branca
4879,33.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,18000.0,Mais de 10 anos,Parda
4880,32.0,Masculino,Alagoas (AL),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Parda
4881,36.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,de 7 a 10 anos,Parda
4882,34.0,Feminino,Minas Gerais (MG),Cientista de dados,Sênior,35000.0,de 3 a 4 anos,Branca
4883,33.0,Masculino,Ceará (CE),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
4884,28.0,Masculino,Pernambuco (PE),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Branca
4885,26.0,Masculino,Amazonas (AM),,,18000.0,de 3 a 4 anos,Branca
4886,33.0,Feminino,Santa Catarina (SC),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Branca
4887,37.0,Masculino,Rio Grande do Sul (RS),,,14000.0,de 4 a 6 anos,Branca
4888,48.0,Masculino,Distrito Federal (DF),Outra opção,Pleno,14000.0,Mais de 10 anos,Branca
4889,31.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca
4890,29.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
4891,35.0,Feminino,São Paulo (SP),Engenheiro de dados,Júnior,10000.0,de 4 a 6 anos,Parda
4892,42.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 4 a 6 anos,Parda
4893,29.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda
4894,22.0,Masculino,São Paulo (SP),Analista de BI,Pleno,3500.0,Até 2 anos,Branca
4895,23.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
4896,35.0,Masculino,Paraná (PR),Outra opção,Sênior,18000.0,Mais de 10 anos,Branca
4897,19.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
4898,28.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,Até 2 anos,Branca
4899,31.0,Masculino,Rio de Janeiro (RJ),,,14000.0,de 3 a 4 anos,Branca
4900,33.0,Feminino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
4901,25.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,2500.0,Até 2 anos,Preta
4902,24.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca
4903,41.0,Masculino,Paraná (PR),Outra opção,Júnior,5000.0,Até 2 anos,Parda
4904,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,de 4 a 6 anos,Branca
4905,21.0,Masculino,Ceará (CE),,,,,Parda
4906,29.0,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,3500.0,Até 2 anos,Branca
4907,36.0,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca
4908,35.0,Masculino,Santa Catarina (SC),,,5000.0,Até 2 anos,Branca
4909,40.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
4910,24.0,Masculino,Rio de Janeiro (RJ),,,,,Branca
4911,28.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
4912,28.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,1500.0,Até 2 anos,Preta
4913,36.0,Masculino,Paraná (PR),,,22500.0,de 7 a 10 anos,Parda
4914,26.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca
4915,35.0,Masculino,Rio Grande do Norte (RN),Outra opção,Júnior,10000.0,Até 2 anos,Branca
4916,,,,,,,,
4917,34.0,Feminino,Paraná (PR),Cientista de dados,Pleno,14000.0,de 4 a 6 anos,Parda
4918,49.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
4919,33.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta
4920,25.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca
4921,43.0,Masculino,Ceará (CE),Outra opção,Pleno,5000.0,Até 2 anos,Parda
4922,29.0,Masculino,Mato Grosso (MT),Analista de BI,Pleno,5000.0,de 7 a 10 anos,Parda
4923,23.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Parda
4924,46.0,Masculino,Acre (AC),,,35000.0,Mais de 10 anos,Branca
4925,30.0,Feminino,São Paulo (SP),,,,,Parda
4926,25.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca
4927,28.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,27500.0,de 4 a 6 anos,Branca
4928,29.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,Até 2 anos,Branca
4929,31.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
4930,27.0,Feminino,São Paulo (SP),,,5000.0,de 3 a 4 anos,Parda
4931,40.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca
4932,29.0,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca
4933,30.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,5000.0,Até 2 anos,Preta
4934,29.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
4935,28.0,Masculino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Parda
4936,36.0,Feminino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca
4937,29.0,Masculino,Maranhão (MA),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta
4938,29.0,Feminino,Minas Gerais (MG),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
4939,27.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,Até 2 anos,Branca
4940,50.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Branca
4941,29.0,Masculino,Pernambuco (PE),Outra opção,Júnior,5000.0,Até 2 anos,Branca
4942,33.0,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
4943,25.0,Masculino,Rio de Janeiro (RJ),,,,,Branca
4944,19.0,Feminino,São Paulo (SP),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Branca
4945,39.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Branca
4946,37.0,Masculino,São Paulo (SP),,,14000.0,de 3 a 4 anos,Branca
4947,25.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca
4948,28.0,Feminino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 4 a 6 anos,Parda
4949,39.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Preta
4950,28.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,2500.0,Até 2 anos,Branca
4951,41.0,Feminino,Rio de Janeiro (RJ),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca
4952,37.0,Masculino,Ceará (CE),Analista de Dados,Pleno,7000.0,Mais de 10 anos,Parda
4953,25.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
4954,27.0,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda
4955,34.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,Até 2 anos,Branca
4956,27.0,Feminino,Rio Grande do Sul (RS),Outra opção,Júnior,2500.0,Até 2 anos,Branca
4957,27.0,Feminino,Minas Gerais (MG),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
4958,51.0,Masculino,São Paulo (SP),,,1000.0,Até 2 anos,Branca
4959,28.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca
4960,24.0,Feminino,Distrito Federal (DF),,,,,Branca
4961,32.0,Masculino,Ceará (CE),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Preta
4962,27.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
4963,29.0,Masculino,Espírito Santo (ES),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Preta
4964,25.0,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Parda
4965,53.0,Masculino,Pará (PA),,,,,Branca
4966,40.0,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda
4967,43.0,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Branca
4968,34.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
4969,28.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,1500.0,Até 2 anos,Branca
4970,35.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Parda
4971,35.0,Masculino,Ceará (CE),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Parda
4972,26.0,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,3500.0,Até 2 anos,Parda
4973,28.0,Masculino,São Paulo (SP),Outra opção,Pleno,3500.0,Até 2 anos,Branca
4974,26.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 7 a 10 anos,Branca
4975,35.0,Masculino,Paraná (PR),,,5000.0,de 3 a 4 anos,Parda
4976,29.0,Masculino,Paraíba (PB),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Parda
4977,24.0,Feminino,Rio Grande do Norte (RN),Analista de BI,Júnior,5000.0,Até 2 anos,Parda
4978,43.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Branca
4979,44.0,Feminino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
4980,29.0,Masculino,Minas Gerais (MG),,,,,Branca
4981,31.0,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,18000.0,de 4 a 6 anos,Branca
4982,23.0,Feminino,São Paulo (SP),,,,,Parda
4983,33.0,Masculino,Santa Catarina (SC),,,40000.0,de 7 a 10 anos,Branca
4984,26.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
4985,24.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,1500.0,Até 2 anos,Preta
4986,28.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 4 a 6 anos,Branca
4987,38.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
4988,19.0,Masculino,São Paulo (SP),,,,,Outra
4989,26.0,Masculino,Rio de Janeiro (RJ),,,,,Branca
4990,31.0,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,Até 2 anos,Branca
4991,25.0,Masculino,Paraná (PR),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca
4992,49.0,Masculino,São Paulo (SP),,,,,Branca
4993,32.0,Masculino,São Paulo (SP),,,,,Parda
4994,40.0,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca
4995,28.0,Masculino,Paraná (PR),Outra opção,Júnior,5000.0,de 4 a 6 anos,Branca
4996,22.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca
4997,31.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
4998,31.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
4999,24.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,Até 2 anos,Parda
5000,35.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
5001,30.0,Masculino,Distrito Federal (DF),Outra opção,Pleno,10000.0,de 3 a 4 anos,Parda
5002,29.0,Masculino,Amazonas (AM),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Não informado
5003,29.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
5004,34.0,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca
5005,36.0,Masculino,Ceará (CE),Analista de Dados,Sênior,7000.0,de 7 a 10 anos,Parda
5006,24.0,Masculino,Santa Catarina (SC),,,10000.0,de 3 a 4 anos,Parda
5007,27.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
5008,28.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,40000.0,de 4 a 6 anos,Branca
5009,25.0,Feminino,Minas Gerais (MG),,,2500.0,de 4 a 6 anos,Branca
5010,26.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca
5011,30.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
5012,28.0,Masculino,Rio de Janeiro (RJ),,,7000.0,de 4 a 6 anos,Branca
5013,25.0,Masculino,Pernambuco (PE),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda
5014,34.0,Masculino,Paraná (PR),,,,,Branca
5015,26.0,Masculino,São Paulo (SP),Analista de BI,Pleno,14000.0,de 3 a 4 anos,Branca
5016,27.0,Feminino,Ceará (CE),Analista de Dados,Pleno,5000.0,de 7 a 10 anos,Branca
5017,28.0,Feminino,São Paulo (SP),,,5000.0,Até 2 anos,Branca
5018,33.0,Masculino,Santa Catarina (SC),Cientista de dados,Pleno,10000.0,Até 2 anos,Branca
5019,26.0,Masculino,Bahia (BA),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
5020,29.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Preta
5021,33.0,Masculino,Rio de Janeiro (RJ),,,,,Branca
5022,33.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
5023,53.0,Feminino,Minas Gerais (MG),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca
5024,24.0,Masculino,Maranhão (MA),,,,,Parda
5025,,,,,,,,
5026,33.0,Feminino,Rio de Janeiro (RJ),,,14000.0,de 7 a 10 anos,Branca
5027,31.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca
5028,36.0,Masculino,Goiás (GO),,,18000.0,Mais de 10 anos,Branca
5029,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,22500.0,de 3 a 4 anos,Amarela
5030,43.0,Masculino,Rio de Janeiro (RJ),,,22500.0,Até 2 anos,Branca
5031,24.0,Masculino,Pernambuco (PE),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
5032,26.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca
5033,32.0,Masculino,Minas Gerais (MG),,,35000.0,de 4 a 6 anos,Branca
5034,36.0,Masculino,São Paulo (SP),,,35000.0,de 7 a 10 anos,Parda
5035,28.0,Masculino,Bahia (BA),,,5000.0,de 3 a 4 anos,Parda
5036,35.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Preta
5037,37.0,Feminino,Distrito Federal (DF),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
5038,42.0,Feminino,São Paulo (SP),,,,,Branca
5039,27.0,Masculino,Santa Catarina (SC),,,14000.0,de 4 a 6 anos,Branca
5040,36.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,10000.0,Até 2 anos,Branca
5041,40.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Parda
5042,,,,,,,,
5043,35.0,Feminino,São Paulo (SP),,,,,Branca
5044,26.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,Até 2 anos,Branca
5045,25.0,Masculino,Paraná (PR),Analista de Dados,Sênior,5000.0,de 3 a 4 anos,Branca
5046,27.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
5047,,,,,,,,
5048,40.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Branca
5049,32.0,Feminino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
5050,31.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,3500.0,de 7 a 10 anos,Preta
5051,21.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,1500.0,Até 2 anos,Branca
5052,34.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Parda
5053,43.0,Masculino,Goiás (GO),,,14000.0,de 3 a 4 anos,Parda
5054,26.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,10000.0,Até 2 anos,Branca
5055,27.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Amarela
5056,35.0,Masculino,Bahia (BA),,,27500.0,Mais de 10 anos,Parda
5057,29.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
5058,41.0,Masculino,Rio Grande do Sul (RS),,,35000.0,de 7 a 10 anos,Branca
5059,26.0,Masculino,Paraná (PR),,,,,Branca
5060,29.0,Masculino,Pará (PA),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Branca
5061,23.0,Feminino,Paraná (PR),Analista de BI,Júnior,1500.0,Até 2 anos,Branca
5062,31.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca
5063,44.0,Feminino,Distrito Federal (DF),Cientista de dados,Pleno,18000.0,Mais de 10 anos,Branca
5064,34.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
5065,36.0,Feminino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda
5066,27.0,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,Até 2 anos,Parda
5067,31.0,Feminino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Amarela
5068,28.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,Até 2 anos,Branca
5069,50.0,Masculino,Rio de Janeiro (RJ),,,,,Parda
5070,28.0,Masculino,Paraíba (PB),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda
5071,28.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Parda
5072,37.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca
5073,22.0,Feminino,Rio de Janeiro (RJ),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca
5074,40.0,Masculino,Pará (PA),Analista de BI,Pleno,1500.0,Até 2 anos,Parda
5075,54.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Parda
5076,22.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca
5077,28.0,Masculino,Paraná (PR),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca
5078,23.0,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca
5079,32.0,Masculino,Paraná (PR),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca
5080,33.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
5081,27.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Branca
5082,28.0,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,Até 2 anos,Parda
5083,27.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca
5084,29.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
5085,34.0,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca
5086,32.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Não informado
5087,23.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta
5088,42.0,Feminino,Paraíba (PB),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca
5089,35.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 7 a 10 anos,Parda
5090,26.0,Masculino,Paraíba (PB),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
5091,33.0,Masculino,Bahia (BA),,,,,Preta
5092,36.0,Feminino,Paraná (PR),Analista de BI,Júnior,1500.0,de 3 a 4 anos,Branca
5093,33.0,Feminino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca
5094,37.0,Masculino,Espírito Santo (ES),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca
5095,21.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca
5096,30.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,18000.0,de 7 a 10 anos,Branca
5097,30.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
5098,,,,,,,,
5099,29.0,Feminino,Mato Grosso do Sul (MS),,,,,Parda
5100,23.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
5101,22.0,Masculino,Paraíba (PB),Cientista de dados,Júnior,1500.0,Até 2 anos,Preta
5102,39.0,Masculino,Minas Gerais (MG),,,,,Branca
5103,34.0,Masculino,Paraíba (PB),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
5104,32.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
5105,37.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Preta
5106,44.0,Masculino,Rio de Janeiro (RJ),,,27500.0,Até 2 anos,Branca
5107,22.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca
5108,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca
5109,40.0,Feminino,Minas Gerais (MG),,,,,Branca
5110,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,35000.0,de 4 a 6 anos,Branca
5111,27.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda
5112,31.0,Masculino,Pernambuco (PE),Analista de Dados,Pleno,5000.0,Até 2 anos,Parda
5113,24.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,Até 2 anos,Branca
5114,30.0,Feminino,Rio de Janeiro (RJ),,,18000.0,de 3 a 4 anos,Amarela
5115,28.0,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
5116,21.0,Masculino,Minas Gerais (MG),,,,,Branca
5117,30.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,3500.0,Até 2 anos,Não informado
5118,20.0,Feminino,São Paulo (SP),,,,,Parda
5119,34.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
5120,,,,,,,,
5121,,,,,,,,
5122,31.0,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Branca
5123,34.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,Até 2 anos,Parda
5124,31.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Parda
5125,50.0,Feminino,Rio de Janeiro (RJ),,,14000.0,Mais de 10 anos,Branca
5126,24.0,Masculino,Ceará (CE),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca
5127,31.0,Feminino,Paraíba (PB),Cientista de dados,Pleno,14000.0,de 7 a 10 anos,Branca
5128,30.0,Masculino,Paraná (PR),,,27500.0,de 7 a 10 anos,Branca
5129,30.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
5130,30.0,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca
5131,40.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Sênior,40000.0,Mais de 10 anos,Branca
5132,24.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca
5133,42.0,Masculino,Santa Catarina (SC),,,7000.0,de 3 a 4 anos,Branca
5134,28.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
5135,42.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Parda
5136,27.0,Feminino,São Paulo (SP),,,,,Branca
5137,26.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Parda
5138,25.0,Masculino,Rio de Janeiro (RJ),,,,,Parda
5139,28.0,Masculino,Minas Gerais (MG),,,,,Amarela
5140,23.0,Feminino,Espírito Santo (ES),Engenheiro de dados,Júnior,1500.0,Até 2 anos,Parda
